cod_ine,year,cod_provincia,provincia,cod_municipio,municipio,censo,votos_totais,abstencions,votos_nulos,votos_brancos,votos_candidaturas,votos_validos,turnout_pct,adcg,age_eu_anova,aidg,autonomo,bng,BNG-NOS (BNG-NOS CANDIDATURA GALEGA),c21,cc_cidadans,cdl,cds,Censo,contigo,cs,cxg,dec,dn,do_ourense,dpg,eb,ecg,edeg,en_marea,equo,eu_iu,fe_jons,fpg,ganemos,gu,hartos,idega,mas_g,mg,nos_up,p_lib,pacma,payj,pctg,ph,pirata_gal,podemos_av,podemos_eu_anova,pp,psoe,pt,pum_j,pyc,recortes_cero,recortes_esco,sain,scd,sdd,sumar,tega,uce,ucl,unidos_si,union_corunesa,upyd,via_nova,vox,adcg_pct,age_eu_anova_pct,aidg_pct,autonomo_pct,bng_pct,BNG-NOS (BNG-NOS CANDIDATURA GALEGA)_pct,c21_pct,cc_cidadans_pct,cdl_pct,cds_pct,Censo_pct,contigo_pct,cs_pct,cxg_pct,dec_pct,dn_pct,do_ourense_pct,dpg_pct,eb_pct,ecg_pct,edeg_pct,en_marea_pct,equo_pct,eu_iu_pct,fe_jons_pct,fpg_pct,ganemos_pct,gu_pct,hartos_pct,idega_pct,mas_g_pct,mg_pct,nos_up_pct,p_lib_pct,pacma_pct,payj_pct,pctg_pct,ph_pct,pirata_gal_pct,podemos_av_pct,podemos_eu_anova_pct,pp_pct,psoe_pct,pt_pct,pum_j_pct,pyc_pct,recortes_cero_pct,recortes_esco_pct,sain_pct,scd_pct,sdd_pct,sumar_pct,tega_pct,uce_pct,ucl_pct,unidos_si_pct,union_corunesa_pct,upyd_pct,via_nova_pct,vox_pct
32080,2016,32,Lugo,80,A Teixeira,322,241,81,1,0,240,240,74.84472049689441,0,NA,0,NA,NA,2,0,0,NA,NA,NA,NA,10,1,NA,NA,8,NA,0,NA,NA,19,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,176,24,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,0.8333333333333334,0,0,NA,NA,NA,NA,4.166666666666666,0.4166666666666667,NA,NA,3.3333333333333335,NA,0,NA,NA,7.916666666666666,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,73.33333333333333,10,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA
32080,2020,32,Ourense,80,A Teixeira,287,214,73,4,0,210,210,74.56445993031359,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,287,0,1,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,7,148,17,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,13.80952380952381,NA,NA,NA,NA,NA,136.66666666666666,0,0.4761904761904762,NA,NA,NA,NA,NA,0,NA,NA,1.4285714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9523809523809524,NA,0,NA,NA,NA,3.3333333333333335,70.47619047619048,8.095238095238095,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4285714285714286
32080,2024,32,Ourense,80,A Teixeira,303,230,73,2,2,226,228,75.9075907590759,NA,NA,NA,NA,79,NA,NA,NA,NA,NA,303,NA,NA,NA,NA,NA,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,115,13,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,34.64912280701755,NA,NA,NA,NA,NA,132.89473684210526,NA,NA,NA,NA,NA,4.385964912280701,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,50.43859649122807,5.701754385964912,NA,0,NA,NA,NA,NA,NA,NA,1.7543859649122806,NA,NA,NA,NA,NA,NA,NA,2.1929824561403506
32081,2001,32,Ourense,81,Toén,2291,1595,696,9,15,1571,1586,69.62025316455697,NA,NA,NA,0,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,2,NA,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,937,318,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18.915510718789406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37831021437578816,NA,NA,0.12610340479192939,NA,NA,0.31525851197982346,NA,0.06305170239596469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12610340479192939,NA,NA,NA,59.079445145018916,20.05044136191677,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
32081,2005,32,Ourense,81,Toén,2313,1755,558,5,9,1741,1750,75.87548638132296,NA,NA,NA,2,262,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,0,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,911,554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1142857142857143,14.971428571428572,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.17142857142857143,NA,NA,NA,NA,NA,NA,0.17142857142857143,0,0.1142857142857143,NA,NA,NA,NA,NA,NA,0.1142857142857143,NA,NA,NA,NA,0.1142857142857143,NA,NA,NA,52.05714285714286,31.657142857142855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32081,2009,32,Ourense,81,Toén,2303,1806,497,16,11,1779,1790,78.419452887538,NA,NA,NA,NA,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,0,0,7,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,952,552,NA,3,NA,NA,NA,NA,NA,NA,NA,6,NA,1,NA,NA,9,NA,NA,NA,NA,NA,NA,13.519553072625698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33519553072625696,NA,NA,NA,NA,NA,NA,0,0,0.3910614525139665,NA,0,NA,NA,NA,NA,0.055865921787709494,NA,NA,NA,NA,0,NA,NA,NA,53.18435754189944,30.837988826815643,NA,0.16759776536312848,NA,NA,NA,NA,NA,NA,NA,0.33519553072625696,NA,0.055865921787709494,NA,NA,0.5027932960893855,NA,NA
32081,2012,32,Ourense,81,Toén,2216,1472,744,32,37,1403,1440,66.4259927797834,0,161,NA,NA,68,NA,3,NA,2,NA,NA,NA,NA,8,0,NA,22,NA,11,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,0,0,5,NA,NA,706,374,2,1,0,NA,NA,0,32,0,NA,NA,2,NA,NA,0,5,NA,NA,0,11.180555555555555,NA,NA,4.722222222222222,NA,0.20833333333333334,NA,0.1388888888888889,NA,NA,NA,NA,0.5555555555555556,0,NA,1.5277777777777777,NA,0.7638888888888888,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0.06944444444444445,NA,0,0,0.3472222222222222,NA,NA,49.02777777777778,25.972222222222225,0.1388888888888889,0.06944444444444445,0,NA,NA,0,2.2222222222222223,0,NA,NA,0.1388888888888889,NA,NA,0,0.3472222222222222,NA,NA
32081,2016,32,Ourense,81,Toén,2068,1424,644,13,11,1400,1411,68.8588007736944,0,NA,0,NA,NA,39,0,0,NA,NA,NA,NA,38,2,NA,NA,31,NA,0,NA,NA,172,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,11,2,1,NA,NA,NA,NA,811,287,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,0,NA,0,NA,NA,2.7639971651311126,0,0,NA,NA,NA,NA,2.6931254429482636,0.14174344436569808,NA,NA,2.1970233876683203,NA,0,NA,NA,12.189936215450036,NA,NA,NA,NA,0.14174344436569808,NA,NA,NA,NA,NA,NA,0,0.7795889440113395,0.14174344436569808,0.07087172218284904,NA,NA,NA,NA,57.476966690290574,20.340184266477674,NA,NA,NA,0.21261516654854712,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.07087172218284904,NA
32081,2020,32,Ourense,81,Toén,2034,1366,668,16,9,1341,1350,67.1583087512291,NA,NA,NA,NA,162,NA,NA,NA,NA,NA,2034,0,7,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,24,823,294,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,150.66666666666666,0,0.5185185185185185,NA,NA,NA,NA,NA,0,NA,NA,0.2222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14814814814814814,NA,0.07407407407407407,NA,NA,NA,1.7777777777777777,60.96296296296296,21.777777777777775,NA,0.07407407407407407,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7777777777777777
32081,2024,32,Ourense,81,Toén,2008,1546,462,8,8,1530,1538,76.99203187250995,NA,NA,NA,NA,297,NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,108,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,857,235,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,19.310793237971392,NA,NA,NA,NA,NA,130.5591677503251,NA,NA,NA,NA,NA,7.022106631989597,NA,0.13003901170351106,0.06501950585175553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.13003901170351106,NA,55.72171651495449,15.279583875162551,NA,0,NA,NA,NA,NA,NA,NA,0.26007802340702213,NA,NA,NA,NA,NA,NA,NA,1.5604681404421328
32082,2001,32,Ourense,82,Trasmiras,1663,1207,456,1,4,1202,1206,72.57967528562838,NA,NA,NA,2,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,608,441,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16583747927031509,11.5257048092869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7462686567164178,NA,NA,0,NA,NA,0.08291873963515754,NA,0.08291873963515754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08291873963515754,NA,NA,NA,50.41459369817579,36.56716417910448,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
32082,2005,32,Ourense,82,Trasmiras,1604,1175,429,4,6,1165,1171,73.25436408977556,NA,NA,NA,1,130,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,634,398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08539709649871904,11.101622544833475,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0.08539709649871904,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.08539709649871904,NA,NA,NA,54.141759180187876,33.98804440649018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32082,2009,32,Ourense,82,Trasmiras,1520,1154,366,7,12,1135,1147,75.92105263157895,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,1,1,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,686,288,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,3,NA,NA,NA,NA,NA,NA,13.077593722755013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.34873583260680036,0.08718395815170009,0.08718395815170009,NA,0.08718395815170009,NA,NA,NA,NA,0,NA,NA,NA,NA,0.08718395815170009,NA,NA,NA,59.80819529206626,25.108979947689626,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0.26155187445510025,NA,NA
32082,2012,32,Ourense,82,Trasmiras,1373,945,428,23,15,907,922,68.82738528769119,0,26,NA,NA,59,NA,3,NA,0,NA,NA,NA,NA,7,0,NA,2,NA,3,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,0,0,0,NA,NA,600,195,0,0,1,NA,NA,0,9,0,NA,NA,0,NA,NA,0,1,NA,NA,0,2.8199566160520604,NA,NA,6.399132321041215,NA,0.32537960954446854,NA,0,NA,NA,NA,NA,0.7592190889370932,0,NA,0.21691973969631237,NA,0.32537960954446854,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0.10845986984815618,NA,0,0,0,NA,NA,65.0759219088937,21.149674620390453,0,0,0.10845986984815618,NA,NA,0,0.9761388286334056,0,NA,NA,0,NA,NA,0,0.10845986984815618,NA,NA
32082,2016,32,Ourense,82,Trasmiras,1227,834,393,10,3,821,824,67.97066014669927,0,NA,0,NA,NA,30,0,0,NA,NA,NA,NA,23,1,NA,NA,7,NA,0,NA,NA,71,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,4,1,0,NA,NA,NA,NA,528,156,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,3.640776699029126,0,0,NA,NA,NA,NA,2.7912621359223304,0.12135922330097086,NA,NA,0.8495145631067961,NA,0,NA,NA,8.616504854368932,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0.48543689320388345,0.12135922330097086,0,NA,NA,NA,NA,64.07766990291263,18.932038834951456,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA
32082,2020,32,Ourense,82,Trasmiras,1152,722,430,4,7,711,718,62.673611111111114,NA,NA,NA,NA,147,NA,NA,NA,NA,NA,1152,0,1,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,6,431,110,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,20.473537604456823,NA,NA,NA,NA,NA,160.44568245125348,0,0.1392757660167131,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0.8356545961002786,60.02785515320335,15.32033426183844,NA,0,NA,NA,0.1392757660167131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0891364902506964
32082,2024,32,Ourense,82,Trasmiras,1112,791,321,3,7,781,788,71.13309352517986,NA,NA,NA,NA,250,NA,NA,NA,NA,NA,1112,NA,NA,NA,NA,NA,13,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,449,56,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,31.725888324873097,NA,NA,NA,NA,NA,141.11675126903555,NA,NA,NA,NA,NA,1.6497461928934012,NA,0,0.12690355329949238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,56.97969543147208,7.1065989847715745,NA,0,NA,NA,NA,NA,NA,NA,0.12690355329949238,NA,NA,NA,NA,NA,NA,NA,1.3959390862944163
32083,2001,32,Ourense,83,Veiga (A),1280,843,437,9,5,829,834,65.859375,NA,NA,NA,1,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,549,168,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1199040767386091,13.189448441247004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0.1199040767386091,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,65.82733812949641,20.14388489208633,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
32083,2005,32,Ourense,83,Veiga (A),1182,783,399,0,10,773,783,66.24365482233503,NA,NA,NA,2,82,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,449,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2554278416347382,10.472541507024266,NA,NA,NA,NA,0.1277139208173691,NA,NA,NA,NA,NA,NA,0.2554278416347382,NA,NA,NA,NA,NA,NA,0,0,0.1277139208173691,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,57.34355044699873,30.140485312899106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32083,2009,32,Ourense,83,Veiga (A),1019,721,298,5,5,711,716,70.75564278704613,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,403,252,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,4,NA,NA,NA,NA,NA,NA,6.983240223463687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.13966480446927373,0,0,NA,0.13966480446927373,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,56.28491620111732,35.19553072625698,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0.5586592178770949,NA,NA
32083,2012,32,Ourense,83,Veiga (A),938,603,335,10,2,591,593,64.28571428571429,0,32,NA,NA,20,NA,0,NA,1,NA,NA,NA,NA,0,0,NA,0,NA,7,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2,NA,0,0,0,NA,NA,361,162,0,0,0,NA,NA,0,5,0,NA,NA,0,NA,NA,0,1,NA,NA,0,5.396290050590219,NA,NA,3.372681281618887,NA,0,NA,0.16863406408094433,NA,NA,NA,NA,0,0,NA,0,NA,1.1804384485666104,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0.33726812816188867,NA,0,0,0,NA,NA,60.87689713322091,27.318718381112983,0,0,0,NA,NA,0,0.8431703204047217,0,NA,NA,0,NA,NA,0,0.16863406408094433,NA,NA
32083,2016,32,Lugo,83,A Veiga,827,559,268,1,3,555,558,67.59371221281741,0,NA,0,NA,NA,20,0,0,NA,NA,NA,NA,10,0,NA,NA,9,NA,0,NA,NA,38,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,2,0,0,NA,NA,NA,NA,375,99,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,3.584229390681003,0,0,NA,NA,NA,NA,1.7921146953405016,0,NA,NA,1.6129032258064515,NA,0,NA,NA,6.810035842293908,NA,NA,NA,NA,0.35842293906810035,NA,NA,NA,NA,NA,NA,0,0.35842293906810035,0,0,NA,NA,NA,NA,67.20430107526882,17.741935483870968,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA
32083,2020,32,Ourense,83,A Veiga,785,520,265,4,3,513,516,66.2420382165605,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,785,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,3,343,85,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,13.565891472868216,NA,NA,NA,NA,NA,152.13178294573643,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1937984496124031,NA,0,NA,NA,NA,0.5813953488372093,66.47286821705426,16.472868217054263,NA,0,NA,NA,0.1937984496124031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.937984496124031
32083,2024,32,Ourense,83,A Veiga,800,524,276,5,0,519,519,65.5,NA,NA,NA,NA,105,NA,NA,NA,NA,NA,800,NA,NA,NA,NA,NA,4,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,336,63,NA,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,20.23121387283237,NA,NA,NA,NA,NA,154.14258188824664,NA,NA,NA,NA,NA,0.7707129094412332,NA,0.1926782273603083,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,64.73988439306359,12.138728323699421,NA,0.1926782273603083,NA,NA,NA,NA,NA,NA,0.5780346820809248,NA,NA,NA,NA,NA,NA,NA,1.1560693641618496
32084,2001,32,Ourense,84,Verea,1350,889,461,2,3,884,887,65.85185185185185,NA,NA,NA,1,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,425,274,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11273957158962795,20.631341600901916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0.11273957158962795,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,47.91431792559188,30.89064261555806,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
32084,2005,32,Ourense,84,Verea,1245,933,312,5,2,926,928,74.93975903614458,NA,NA,NA,0,89,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,536,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.590517241379311,NA,NA,NA,NA,0.10775862068965517,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.10775862068965517,0.21551724137931033,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.10775862068965517,NA,NA,NA,57.758620689655174,31.896551724137932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32084,2009,32,Ourense,84,Verea,1156,944,212,1,3,940,943,81.66089965397923,NA,NA,NA,NA,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,482,210,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,3,NA,NA,NA,NA,NA,NA,25.6627783669141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2120890774125133,NA,NA,NA,NA,NA,NA,0.10604453870625664,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,51.11346765641569,22.26935312831389,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0.3181336161187699,NA,NA
32084,2012,32,Ourense,84,Verea,1033,711,322,6,8,697,705,68.82865440464666,0,33,NA,NA,69,NA,0,NA,0,NA,NA,NA,NA,26,0,NA,4,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2,NA,0,0,1,NA,NA,399,148,1,0,0,NA,NA,0,8,0,NA,NA,0,NA,NA,0,5,NA,NA,0,4.680851063829787,NA,NA,9.787234042553191,NA,0,NA,0,NA,NA,NA,NA,3.6879432624113475,0,NA,0.5673758865248227,NA,0.14184397163120568,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0.28368794326241137,NA,0,0,0.14184397163120568,NA,NA,56.59574468085107,20.99290780141844,0.14184397163120568,0,0,NA,NA,0,1.1347517730496455,0,NA,NA,0,NA,NA,0,0.7092198581560284,NA,NA
32084,2016,32,Ourense,84,Verea,917,615,302,2,3,610,613,67.06652126499455,0,NA,0,NA,NA,55,0,0,NA,NA,NA,NA,19,0,NA,NA,10,NA,0,NA,NA,54,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,382,89,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,8.97226753670473,0,0,NA,NA,NA,NA,3.0995106035889073,0,NA,NA,1.631321370309951,NA,0,NA,NA,8.809135399673735,NA,NA,NA,NA,0.1631321370309951,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,62.31647634584013,14.518760195758565,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA
32084,2020,32,Ourense,84,Verea,859,636,223,3,3,630,633,74.0395809080326,NA,NA,NA,NA,287,NA,NA,NA,NA,NA,859,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,2,245,77,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,45.33965244865718,NA,NA,NA,NA,NA,135.70300157977883,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1579778830963665,NA,0,NA,NA,NA,0.315955766192733,38.704581358609794,12.164296998420221,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.843601895734597
